iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
22,593.0138724863364,3571.667146306321,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
23,592.3176837392995,3567.623729467889,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
24,591.6222931964015,3563.584873269026,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
25,590.9276999490748,3559.550572563346,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
26,590.233903089782,3555.5208222102738,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
27,589.5409017120145,3551.4956170750365,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
28,588.8486949102924,3547.4749520286578,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
29,588.1572817801618,3543.458821947953,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
30,587.4666614181951,3539.447221715518,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
31,586.7768329219889,3535.440146219728,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
32,586.0877953901634,3531.437590354726,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
33,585.3995479223603,3527.4395490204215,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
34,584.7120896192433,3523.446017122479,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
35,584.0254195824953,3519.4569895723175,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
36,583.3395369148179,3515.472461287094,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
37,582.6544407199309,3511.49242718971,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
38,581.9701301025694,3507.5168822087944,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
39,581.2866041684849,3503.5458212787016,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
40,580.6038620244424,3499.579239339505,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
41,579.9219027782199,3495.6171313369905,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
42,579.2407255386073,3491.659492222648,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
43,578.5603294154051,3487.706316953667,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
44,577.8807135194237,3483.7576004929306,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
45,577.2018769624812,3479.8133378090074,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
46,576.5238188574036,3475.8735238761446,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
47,575.8465383180223,3471.9381536742662,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
48,575.1700344591744,3468.007222188958,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
49,574.4943063967004,3464.0807244114712,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
50,573.8193532474436,3460.1586553387083,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
51,573.1451741292489,3456.2410099732215,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
52,572.4717681609615,3452.3277833232028,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
53,571.7991344624259,3448.4189704024793,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
54,571.1272721544848,3444.5145662305085,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
55,570.456180358978,3440.614565832369,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
56,569.7858581987412,3436.7189642387543,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
57,569.1163047976045,3432.82775648597,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
58,568.4475192803923,3428.940937615923,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
59,567.7795007729209,3425.058502676118,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
60,567.1122484019983,3421.180446719651,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
61,566.4457612954228,3417.3067648052006,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
62,565.7800385819819,3413.437451997024,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
63,565.115079391451,3409.5725033649514,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
64,564.4508828545922,3405.7119139843785,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
65,563.7874481031539,3401.8556789362574,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
66,563.124774269869,3398.0037933070957,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
67,562.4628604884534,3394.1562521889473,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
68,561.8017058936066,3390.313050679406,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
69,561.1413096210084,3386.4741838816,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
70,560.4816708073196,3382.6396469041833,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
71,559.8227885901792,3378.8094348613367,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
72,559.1646621082052,3374.9835428727492,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
73,558.507290500992,3371.1619660636256,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
74,557.8506729091099,3367.3446995646696,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
75,557.1948084741038,3363.5317385120825,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
76,556.5396963384923,3359.7230780475566,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
77,555.8853356457665,3355.91871331827,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
78,555.2317255403891,3352.1186394768743,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
79,554.5788651677924,3348.322851681498,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
80,553.9267536743786,3344.531345095733,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
81,553.275390207518,3340.7441148886305,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
82,552.6247739155472,3336.961156234697,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
83,551.9749039477695,3333.182464313883,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
84,551.3257794544525,3329.408034311584,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
85,550.6773995868277,3325.637861418627,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
86,550.0297634970894,3321.8719408312704,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
87,549.3828703383932,3318.1102677511944,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
88,548.7367192648553,3314.352837385495,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
89,548.0913094315512,3310.5996449466807,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
90,547.4466399945145,3306.8506856526615,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
91,546.8027101107361,3303.1059547267478,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
92,546.1595189381635,3299.3654473976403,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
93,545.5170656356986,3295.629158899429,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
94,544.8753493631975,3291.897084471581,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
95,544.2343692814692,3288.1692193589374,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
96,543.5941245522743,3284.44555881171,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
97,542.9546143383242,3280.726098085468,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
98,542.31583780328,3277.010832441139,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
99,541.6777941117517,3273.299757145001,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
100,541.0404824292962,3269.592867468674,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
101,540.4039019224168,3265.8901586891157,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
102,539.7680517585627,3262.191626088617,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
103,539.1329311061273,3258.497264954792,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
104,538.4985391344464,3254.807070580577,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
105,537.864875013799,3251.1210382642184,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
106,537.2319379154045,3247.439163309274,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
107,536.5997270114226,3243.7614410246,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
108,535.9682414749517,3240.087866724351,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
109,535.3374804800285,3236.4184357279682,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
110,534.707443201626,3232.753143360179,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
111,534.0781288156533,3229.091984950986,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
112,533.449536498954,3225.4349558356657,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
113,532.8216654293055,3221.78205135476,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
114,532.1945147854179,3218.133266854069,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
115,531.5680837469328,3214.4885976846476,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
116,530.9423714944218,3210.8480392027996,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
117,530.3173772093862,3207.2115867700695,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
118,529.693100074256,3203.579235753238,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
119,529.0695392723884,3199.9509815243173,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
120,528.4466939880664,3196.3268194605416,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
121,527.8245634064984,3192.706744944365,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
122,527.2031467138177,3189.0907533634536,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
123,526.5824430970797,3185.478840110682,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
124,525.9624517442624,3181.8710005841203,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
125,525.3431718442648,3178.2672301870402,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
126,524.724602586906,3174.6675243278974,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
127,524.1067431629237,3171.0718784203327,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
128,523.4895927639739,3167.4802878831633,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
129,522.8731505826293,3163.892748140379,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
130,522.2574158123783,3160.309254621134,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
131,521.6423876476244,3156.729802759743,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
132,521.0280652836847,3153.154387995675,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
133,520.414447916789,3149.5830057735443,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
134,519.8015347440789,3146.0156515431117,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
135,519.1893249636067,3142.452320759272,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
136,518.5778177743342,3138.893008882051,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
137,517.9670123761318,3135.3377113765987,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
138,517.3569079697774,3131.7864237131867,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
139,516.7475037569558,3128.2391413671953,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
140,516.138798940257,3124.695859819118,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
141,515.5307927231759,3121.1565745545454,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
142,514.9234843101101,3117.621281064168,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
143,514.3168729063606,3114.0899748437623,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
144,513.7109577181291,3110.562651394193,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
145,513.105737952518,3107.039306221402,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
146,512.501212817529,3103.519934836404,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
147,511.8973815220625,3100.004532755282,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
148,511.2942432759159,3096.493095499179,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
149,510.6917972897829,3092.9856185942963,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
150,510.09004277525287,3089.482097571882,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
151,509.4889789448092,3085.9825279682327,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
152,508.8886050118288,3082.486905324681,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
153,508.2889201905804,3078.995225187593,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
154,507.68992369622475,3075.507483108362,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
155,507.09161474481226,3072.023674643404,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
156,506.4939925532828,3068.543795354151,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
157,505.8970563394647,3065.067840807044,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
158,505.30080532207324,3061.5958065735304,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
159,504.70523872070993,3058.1276882300554,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
160,504.1103557558618,3054.663481358058,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
161,503.5161556489,3051.203181543966,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
162,502.92263762207887,3047.7467843791883,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
163,502.3298008985349,3044.2942854601106,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
164,501.73764470228605,3040.8456803880886,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
165,501.1461682582304,3037.400964769445,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
166,500.55537079214525,3033.9601342154624,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
167,499.96525153068626,3030.5231843423744,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
168,499.3758097013862,3027.0901107713667,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
169,498.7870445326541,3023.6609091285663,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
170,498.19895525377456,3020.2355750450365,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
171,497.6115410949061,3016.8141041567746,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
172,497.0248012870809,3013.396492104704,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
173,496.4387350622029,3009.9827345346653,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
174,495.8533416530479,3006.5728270974196,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
175,495.2686202932616,3003.1667654486323,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
176,494.6845702173597,2999.764545248876,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
177,494.10119066072536,2996.3661621636206,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
178,493.5184808596098,2992.9716118632296,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
179,492.9364400511304,2989.5808900229526,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
180,492.3550674732699,2986.193992322923,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
181,491.77436236487557,2982.810914448149,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
182,491.1943239656583,2979.4316520885095,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
183,490.614951516191,2976.0562009387513,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
184,490.0362442579084,2972.6845566984775,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
185,489.4582014331059,2969.3167150721474,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
186,488.8808222849381,2965.9526717690696,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
187,488.30410605741844,2962.5924225033955,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
188,487.7280519954179,2959.235962994115,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
189,487.152659344664,2955.883288965049,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
190,486.57792735174,2952.534396144847,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
191,486.00385526408405,2949.1892802669795,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
192,485.4304423299877,2945.8479370697332,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
193,484.85768779859535,2942.5103622962065,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
194,484.2855909199034,2939.1765516943,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
195,483.71415094475907,2935.846501016718,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
196,483.1433671248591,2932.5202060209567,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
197,482.5732387127494,2929.197662469302,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
198,482.003764961824,2925.8788661288245,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
199,481.43494512632367,2922.5638127713705,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
200,480.8667784613352,2919.2524981735614,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
201,480.2992642227905,2915.944918116786,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
202,479.7324016674657,2912.6410683871923,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
203,479.1661900529801,2909.3409447756885,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
204,478.6006286377949,2906.044543077933,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
205,478.03571668121305,2902.7518590943287,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
206,477.47145344337736,2899.4628886300206,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
207,476.9078381852701,2896.1776274948884,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
208,476.34487016871236,2892.8960715035414,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
209,475.78254865636194,2889.6182164753145,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
210,475.2208729117137,2886.3440582342605,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
211,474.65984219909785,2883.0735926091465,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
212,474.0994557836793,2879.8068154334487,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
213,473.53971293145645,2876.5437225453456,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
214,472.98061290926074,2873.2843097877144,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
215,472.42215498475485,2870.028573008125,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
216,471.86433842643294,2866.7765080588324,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
217,471.3071625036187,2863.5281107967776,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
218,470.75062648646497,2860.283377083575,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
219,470.1947296459522,2857.042302785513,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
220,469.6394712538883,2853.804883773543,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
221,469.0848505829073,2850.57111592328,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
222,468.53086690646836,2847.3409951149943,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
223,467.9775194988549,2844.1145172336046,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
224,467.42480763517375,2840.891678168678,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
225,466.87273059135407,2837.672473814418,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
226,466.32128764414654,2834.456900069667,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
227,465.7704780711224,2831.2449528378916,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
228,465.2203011506724,2828.0366280271874,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
229,464.6707561620063,2824.8319215502647,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
230,464.1218423851513,2821.630829324452,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
231,463.57355910095146,2818.4333472716835,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
232,463.0259055910669,2815.2394713184967,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
233,462.47888113797285,2812.049197396028,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
234,461.9324850249582,2808.862521440008,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
235,461.38671653612533,2805.6794393907526,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
236,460.8415749563888,2802.4999471931606,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
237,460.2970595714743,2799.324040796711,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
238,459.7531696679181,2796.1517161554525,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
239,459.2099045330658,2792.9829692280014,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
240,458.66726345507175,2789.817795977536,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
241,458.12524572289783,2786.656192371791,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
242,457.5838506263125,2783.4981543830545,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
243,457.04307745589017,2780.343677988159,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
244,456.5029255030102,2777.192759168479,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
245,455.96339405985594,2774.0453939099257,1e-07,1e-08,1e-08,0.01,False,139.63611270396254,1091.1136506157875
