iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
0,640.5543565491535,1539.933918840273,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
1,640.2534653468931,1540.765261634037,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
2,639.952413640621,1541.595514396026,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
3,639.6512016452828,1542.424677242808,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
4,639.3498295757993,1543.2527502913965,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
5,639.0482976470674,1544.0797336592498,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
6,638.7466060739588,1544.905627464271,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
7,638.4447550713209,1545.7304318248082,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
8,638.142744853976,1546.554146859653,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
9,637.840575636722,1547.3767726880415,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
10,637.5382476343315,1548.1983094296534,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
11,637.235761061552,1549.0187572046123,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
12,636.9331161331063,1549.8381161334846,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
13,636.6303130636913,1550.6563863372799,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
14,636.3273520679795,1551.4735679374496,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
15,636.0242333606171,1552.28966105589,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
16,635.7209571562253,1553.1046658149367,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
17,635.4175236693998,1553.918582337369,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
18,635.1139331147101,1554.7314107464074,1e-07,1e-07,1e-06,0.001,False,19.12328473479635,99216.83147761782
