iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
0,637.8477821996446,1539.933918840273,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
1,634.8541554122736,1533.018262939562,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
2,631.8741449186685,1526.1335530755707,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
3,628.907689244945,1519.27965070511,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
4,625.9547271937371,1512.4564179054703,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
5,623.0151978429558,1505.663717371643,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
6,620.0890405445537,1498.9014124135538,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
7,617.1761949232938,1492.1693669533067,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
8,614.276600875526,1485.4674455224429,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
9,611.3901985679663,1478.7955132592117,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
10,608.5169284364835,1472.1534359058503,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
11,605.6567311848913,1465.5410798058797,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
12,602.8095477837445,1458.958311901412,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
13,599.9753194691415,1452.4049997304674,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
14,597.1539877415331,1445.881011424305,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
15,594.3454943645337,1439.386215704768,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
16,591.5497813637419,1432.920481881634,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
17,588.766791025562,1426.483679849985,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
18,585.9964658960353,1420.0756800875836,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
19,583.2387487796722,1413.696353652263,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
20,580.4935827382933,1407.3455721793293,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
21,577.7609110898734,1401.0232078789752,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
22,575.0406774073913,1394.7291335337025,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
23,572.332825517685,1388.4632224957609,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
24,569.637299500312,1382.2253486845948,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
25,566.9540436864147,1376.0153865843026,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
26,564.2830026575897,1369.8332112411083,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
27,561.624121244765,1363.6786982608407,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
28,558.9773445270789,1357.5517238064308,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
29,556.3426178307664,1351.4521645954123,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
30,553.7198867280496,1345.3798978974403,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
31,551.1090970360326,1339.3348015318168,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
32,548.5101948156027,1333.316753865028,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
33,545.9231263703354,1327.3256338082942,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
34,543.3478382454045,1321.3613208151294,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
35,540.7842772264977,1315.423694878913,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
36,538.2323903387365,1309.512636530469,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
37,535.6921248456007,1303.6280268356618,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
38,533.1634282478582,1297.769747392997,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
39,530.6462482825003,1291.9376803312357,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
40,528.1405329216798,1286.131708307022,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
41,525.646230371656,1280.3517145025148,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
42,523.1632890717426,1274.5975826230356,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
43,520.6916576932618,1268.869196894725,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
44,518.2312851385028,1263.1664420622096,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
45,515.7821205396834,1257.4892033862789,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
46,513.344113257919,1251.837366641574,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
47,510.9172128821938,1246.210818114286,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
48,508.5013692283373,1240.6094445998633,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
49,506.0965323380068,1235.0331334007317,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
50,503.7026524776722,1229.4817723240228,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
51,501.31968013760724,1223.955249679314,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
52,498.9475660308836,1218.4534542763763,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
53,496.58626109237144,1212.9762754229346,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
54,494.2357164777428,1207.5236029224388,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
55,491.8958835624799,1202.09532707184,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
56,489.5667139408883,1196.6913386593826,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
57,487.2481594251143,1191.3115289624018,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
58,484.9401720441663,1185.9557897451348,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
59,482.6427040429418,1180.6240132565374,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
60,480.35570788125636,1175.3160922281147,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
61,478.07913623288033,1170.0319198717589,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
62,475.8129419845762,1164.7713898775967,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
63,473.55707823514336,1159.5343964118479,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
64,471.3114982944655,1154.3208341146933,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
65,469.0761556825622,1149.1305980981513,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
66,466.85100412864614,1143.9635839439625,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
67,464.63599757018255,1138.8196877014893,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
68,462.4310901519548,1133.698805885618,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
69,460.23623622513304,1128.600835474675,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
70,458.0513903463474,1123.5256739083507,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
71,455.8765072767647,1118.4732190856328,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
72,453.71154198117097,1113.4433693627493,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
73,451.55644962705605,1108.4360235511201,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
74,449.4111855837034,1103.4510809153176,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
75,447.2757054212842,1098.4884411710373,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
76,445.14996490995475,1093.5480044830772,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
77,443.03392001895827,1088.6296714633263,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
78,440.9275269157313,1083.7333431687612,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
79,438.830741965013,1078.8589210994521,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
80,436.74352172795903,1074.0063071965808,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
81,434.66582296125995,1069.1754038404608,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
82,432.5976026162622,1064.366113848573,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
83,430.5388178380946,1059.5783404736062,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
84,428.48942596479753,1054.8119874015092,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
85,426.4493845264568,1050.0669587495483,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
86,424.41865124434077,1045.3431590643759,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
87,422.39718403004196,1040.6404933201084,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
88,420.3849409846221,1035.958866916409,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
89,418.38188039776117,1031.2981856765844,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
90,416.3879607469099,1026.658355845684,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
91,414.4031406964474,1022.0392840886135,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
92,412.4273790968401,1017.4408774882536,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
93,410.4606349838072,1012.8630435435867,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
94,408.50286757748796,1008.3056901678335,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
95,406.5540362816133,1003.7687256865987,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
96,404.61410068268174,999.2520588360221,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
97,402.6830205491377,994.7555987609404,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
98,400.76075583055496,990.2792550130574,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
99,398.8472666568227,985.8229375491195,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
100,396.9425133373355,981.3865567291039,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
101,395.0464563601874,976.97002331441,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
102,393.15905639136884,972.5732484660633,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
103,391.2802742739681,968.1961437429238,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
104,389.410071027375,963.8386210999058,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
105,387.5484078464899,959.500592886201,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
106,385.69524610093464,955.1819718435163,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
107,383.850547334268,950.882671104312,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
108,382.0142732632045,946.6026041900533,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
109,380.1863857768362,942.3416850094683,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
110,378.36684693585875,938.0998278568119,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
111,376.5556189718004,933.8769474101398,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
112,374.7526642862549,929.6729587295895,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
113,372.9579454501169,925.4877772556683,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
114,371.1714252028221,921.3213188075503,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
115,369.39306645158973,917.173499581379,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
116,367.6228322706691,913.0442361485804,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
117,365.8606859005894,908.9334454541804,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
118,364.10659074741204,904.8410448151326,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
119,362.3605103819879,900.7669519186518,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
120,360.62240853921674,896.7110848205552,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
121,358.89224911730986,892.6733619436128,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
122,357.16999617705716,888.6537020759013,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
123,355.4556139410964,884.6520243691702,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
124,353.74906679318565,880.6682483372116,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
125,352.05031927748087,876.7022938542382,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
126,350.35933609781375,872.7540811532699,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
127,348.6760821169754,868.8235308245266,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
128,347.00052235600197,864.9105638138271,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
129,345.3326219934636,861.0151014209972,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
130,343.6723463647569,857.1370652982841,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
131,342.01966096140006,853.2763774487773,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
132,340.3745314303322,849.4329602248375,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
133,338.7369235732143,845.6067363265321,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
134,337.10680334573453,841.7976288000776,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
135,335.4841368569164,838.005561036289,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
136,333.8688903684292,834.230456769037,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
137,332.2610302939033,830.4722400737104,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
138,330.66052319824644,826.7308353656873,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
139,329.0673357969644,823.0061673988118,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
140,327.4814349554849,819.2981612638773,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
141,325.90278768848316,815.6067423871186,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
142,324.3313611592121,811.9318365287087,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
143,322.76712267883437,808.2733697812624,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
144,321.21003970575805,804.6312685683484,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
145,319.66007984497503,801.0054596430065,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
146,318.11721084740225,797.3958700862717,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
147,316.5814006092265,793.8024273057042,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
148,315.05261717125103,790.2250590339291,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
149,313.53082871824665,786.6636933271783,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
150,312.0160035783041,783.1182585638417,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
151,310.5081102221907,779.5886834430241,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
152,309.00711726270896,776.0748969831096,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
153,307.51299345405835,772.57682852033,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
154,306.0257076912004,769.0944077073419,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
155,304.5452290092259,765.62756451181,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
156,303.0715265827251,762.1762292149947,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
157,301.6045697251613,758.7403324103489,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
158,300.1443278882467,755.319805002118,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
159,298.6907706613214,751.9145782039499,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
160,297.24386777073454,748.5245835375079,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
161,295.80358907922914,745.1497528310907,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
162,294.36990458532887,741.7900182182597,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
163,292.9427844227284,738.4453121364717,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
164,291.52219885968543,735.1155673257174,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
165,290.1081182984167,731.8007168271663,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
166,288.7005132744953,728.5006939818181,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
167,287.2993544562522,725.215432429159,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
168,285.90461264417917,721.9448661058258,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
169,284.5162587703351,718.6889292442735,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
170,283.13426389775475,715.447556371452,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
171,281.7585992198605,712.2206823074857,1e-06,1e-08,1e-07,0.001,False,8.951520516329362,57.41776179867427
