iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
76,445.7761557807574,1086.134670039223,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
77,443.67464941625923,1081.1534465752682,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
78,441.58291478916857,1076.1949684226704,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
79,439.50090681872945,1071.2591316791766,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
80,437.4285806312836,1066.3458329173648,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
81,435.36589155932154,1061.4549691824768,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
82,433.3127951405378,1056.5864379902544,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
83,431.26924711688986,1051.7401373247915,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
84,429.23520343366215,1046.9159656363909,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
85,427.21062023853375,1042.1138218394356,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
86,425.1954538806513,1037.3336053102646,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
87,423.1896609097045,1032.5752158850646,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
88,421.1931980750078,1027.838553857765,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
89,419.2060223245848,1023.123519977947,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
90,417.2280908042573,1018.4300154487617,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
91,415.259360856739,1013.7579419248539,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
92,413.29979002073304,1009.1072015103013,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
93,411.34933603003253,1004.4776967565588,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
94,409.40795681262773,999.8693306604137,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
95,407.47561048981464,995.2820066619493,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
96,405.5522553753098,990.7156286425201,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
97,403.6378499743672,986.1701009227337,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
98,401.7323529829012,981.645328260443,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
99,399.8357232866121,977.1412158487481,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
100,397.94791996011577,972.6576693140057,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
101,396.06890226607834,968.1945947138503,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
102,394.19862965435357,963.751898535221,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
103,392.3370617611251,959.3294876924008,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
104,390.48415840805194,954.9272695250619,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
105,388.6398796014183,950.5451517963219,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
106,386.8041855312873,946.1830426908084,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
107,384.97703657065847,941.8408508127317,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
108,383.1583932746291,937.5184851839672,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
109,381.34821637955883,933.2158552421463,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
110,379.5464668022399,928.9328708387558,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
111,377.7531056390686,924.6694422372466,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
112,375.96809416522274,920.4254801111495,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
113,374.191393833842,916.2008955422023,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
114,372.42296627521154,911.995600018483,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
115,370.6627732959503,907.8095054325521,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
116,368.9107768782023,903.6425240796046,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
117,367.1669391788322,899.494568655629,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
118,365.43122252862395,895.3655522555752,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
119,363.7035894314838,891.2553883715309,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
120,361.9840025636463,887.1639908909075,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
121,360.2724247728841,883.0912740946306,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
122,358.56881907772186,879.0371526553438,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
123,356.87314866665304,875.0015416356165,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
124,355.18537689736104,870.9843564861623,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
125,353.50546729594294,866.9855130440648,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
126,351.8333835561376,863.004927531011,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
127,350.1690895385576,859.0425165515339,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
128,348.5125492699227,855.0981970912629,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
129,346.86372694230005,851.17188651518,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
130,345.2225869123445,847.2635025658878,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
131,343.5890937005449,843.3729633618827,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
132,341.96321199047253,839.5001873958365,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
133,340.3449066280336,835.645093532886,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
134,338.73414262072464,831.8076010089311,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
135,337.13088513689183,827.9876294289395,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
136,335.5350995049933,824.1850987652602,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
137,333.946751212865,820.3999293559436,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
138,332.36580590699015,816.6320419030703,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
139,330.79222939177157,812.8813574710872,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
140,329.2259876288076,809.147797485151,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
141,327.6670467361714,805.4312837294798,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
142,326.1153729876932,801.7317383457114,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
143,324.57093281224667,798.049083831269,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
144,323.0336927930373,794.3832430377367,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
145,321.50361966689513,790.7341391692391,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
146,319.9806803235703,787.1016957808308,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
147,318.4648418050317,783.4858367768912,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
148,316.9560713047692,779.8864864095293,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
149,315.4543361670984,776.3035692769934,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
150,313.95960388646944,772.7370103220885,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
151,312.4718421067784,769.1867348306022,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
152,310.99101862068204,765.652668429737,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
153,309.51710136891535,762.1347370865489,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
154,308.05005843961305,758.6328671063949,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
155,306.58985806763326,755.1469851313857,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
156,305.1364686338846,751.6770181388478,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
157,303.68985866465675,748.2228934397896,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
158,302.24999683095365,744.7845386773778,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
159,300.8168519478297,741.3618818254182,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
160,299.3903929737294,737.9548511868445,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
161,297.9705890098296,734.5633753922139,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
162,296.55740929938486,731.1873833982104,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
163,295.1508232270765,727.8268044861521,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
164,293.7508003183632,724.4815682605104,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
165,292.3573102388358,721.1516046474298,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
166,290.97032279357467,717.8368438932598,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
167,289.58980792650993,714.5372165630902,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
168,288.21573571978473,711.2526535392943,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
169,286.84807639312123,707.9830860200796,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
170,285.48680030318985,704.7284455180421,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
171,284.131877942981,701.4886638587324,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
172,282.7832799411802,698.2636731792217,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
173,281.44097706154537,695.0534059266807,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
174,280.1049402022874,691.857794856961,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
175,278.77514039545406,688.676773033184,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
176,277.45154880631543,685.5102738243371,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
177,276.1341367327531,682.3582309038752,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
178,274.82287560465255,679.2205782483292,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
179,273.5177369832965,676.0972501359206,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
180,272.21869256076394,672.9881811451821,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
181,270.92571415932866,669.893306153587,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
182,269.63877373086297,666.8125603361796,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
183,268.35784335624294,663.7458791642172,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
184,267.0828952447571,660.693198403816,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
185,265.81390173351707,657.6544541146033,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
186,264.5508352868714,654.6295826483747,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
187,263.29366849582203,651.6185206477608,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
188,262.0423740774435,648.6212050448956,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
189,260.79692487430435,645.6375730600957,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
190,259.55729385389145,642.6675622005408,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
191,258.323454108038,639.7111102589635,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
192,257.0953788523516,636.7681553123444,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
193,255.87304142564804,633.838635720613,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
194,254.656415289385,630.9224901253531,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
195,253.4454740271002,628.0196574485168,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
196,252.2401913438511,625.1300768911427,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
197,251.04054106565772,622.2536879320797,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
198,249.84649713894746,619.3904303267179,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
199,248.65803363000327,616.5402441057244,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
200,247.47512472441318,613.7030695737847,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
201,246.29774472652383,610.8788473083506,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
202,245.12586805889504,608.0675181583938,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
203,243.95946926175776,605.2690232431642,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
204,242.79852299247452,602.4833039509546,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
205,241.64300402500191,599.7103019378716,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
206,240.4928872493556,596.9499591266109,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
207,239.3481476710783,594.202217705239,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
208,238.20876041070937,591.4670201259804,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
209,237.07470070325778,588.7443091040101,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
210,235.94594389767633,586.0340276162515,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
211,234.82246545633973,583.3361189001803,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
212,233.7042409545238,580.6505264526342,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
213,232.59124607988747,577.9771940286258,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
214,231.48345663195738,575.3160656401643,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
215,230.38084852161478,572.6670855550799,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
216,229.28339777058457,570.0301982958547,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
217,228.1910805109266,567.4053486384593,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
218,227.10387298452991,564.7924816111929,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
219,226.02175154260846,562.1915424935314,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
220,224.94469264519975,559.6024768149787,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
221,223.87267286066577,557.0252303539238,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
222,222.8056688651955,554.4597491365039,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
223,221.74365744231085,551.9059794354708,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
224,220.68661548237353,549.3638677690652,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
225,219.63451998209578,546.8333608998934,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
226,218.58734804405142,544.3144058338113,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
227,217.54507687619093,541.8069498188122,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
228,216.50768379135775,539.3109403439197,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
229,215.47514620680678,536.8263251380872,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
230,214.44744164372588,534.3530521690998,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
231,213.42454772675822,531.8910696424841,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
232,212.40644218352847,529.4403260004201,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
233,211.39310284416976,527.000769920661,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
234,210.38450764085337,524.5723503154557,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
235,209.3806346073209,522.1550163304769,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
236,208.3814618784179,519.7487173437548,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
237,207.38696768963013,517.3534029646149,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
238,206.39713037662156,514.9690230326204,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
239,205.41192837477516,512.5955276165197,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
240,204.431340218735,510.2328670132007,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
241,203.45534454195075,507.8809917466455,1e-06,1e-08,1e-08,0.001,False,2.1547640500757224,2.8789571388380852
