iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
106,385.69524610093464,955.1819718435163,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
107,383.850547334268,950.882671104312,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
108,382.0142732632045,946.6026041900533,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
109,380.1863857768362,942.3416850094683,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
110,378.36684693585875,938.0998278568119,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
111,376.5556189718004,933.8769474101398,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
112,374.7526642862549,929.6729587295895,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
113,372.9579454501169,925.4877772556683,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
114,371.1714252028221,921.3213188075503,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
115,369.39306645158973,917.173499581379,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
116,367.6228322706691,913.0442361485804,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
117,365.8606859005894,908.9334454541804,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
118,364.10659074741204,904.8410448151326,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
119,362.3605103819879,900.7669519186518,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
120,360.62240853921674,896.7110848205552,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
121,358.89224911730986,892.6733619436128,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
122,357.16999617705716,888.6537020759013,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
123,355.4556139410964,884.6520243691702,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
124,353.74906679318565,880.6682483372116,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
125,352.05031927748087,876.7022938542382,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
126,350.35933609781375,872.7540811532699,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
127,348.6760821169754,868.8235308245266,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
128,347.00052235600197,864.9105638138271,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
129,345.3326219934636,861.0151014209972,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
130,343.6723463647569,857.1370652982841,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
131,342.01966096140006,853.2763774487773,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
132,340.3745314303322,849.4329602248375,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
133,338.7369235732143,845.6067363265321,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
134,337.10680334573453,841.7976288000776,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
135,335.4841368569164,838.005561036289,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
136,333.8688903684292,834.230456769037,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
137,332.2610302939033,830.4722400737104,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
138,330.66052319824644,826.7308353656873,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
139,329.0673357969644,823.0061673988118,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
140,327.4814349554849,819.2981612638773,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
141,325.90278768848316,815.6067423871186,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
142,324.3313611592121,811.9318365287087,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
143,322.76712267883437,808.2733697812624,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
144,321.21003970575805,804.6312685683484,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
145,319.66007984497503,801.0054596430065,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
146,318.11721084740225,797.3958700862717,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
147,316.5814006092265,793.8024273057042,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
148,315.05261717125103,790.2250590339291,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
149,313.53082871824665,786.6636933271783,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
150,312.0160035783041,783.1182585638417,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
151,310.5081102221907,779.5886834430241,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
152,309.00711726270896,776.0748969831096,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
153,307.51299345405835,772.57682852033,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
154,306.0257076912004,769.0944077073419,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
155,304.5452290092259,765.62756451181,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
156,303.0715265827251,762.1762292149947,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
157,301.6045697251613,758.7403324103489,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
158,300.1443278882467,755.319805002118,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
159,298.6907706613214,751.9145782039499,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
160,297.24386777073454,748.5245835375079,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
161,295.80358907922914,745.1497528310907,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
162,294.36990458532887,741.7900182182597,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
163,292.9427844227284,738.4453121364717,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
164,291.52219885968543,735.1155673257174,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
165,290.1081182984167,731.8007168271663,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
166,288.7005132744953,728.5006939818181,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
167,287.2993544562522,725.215432429159,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
168,285.90461264417917,721.9448661058258,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
169,284.5162587703351,718.6889292442735,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
170,283.13426389775475,715.447556371452,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
171,281.7585992198605,712.2206823074857,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
172,280.38923605987566,709.0082421643615,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
173,279.0261458702419,705.8101713446192,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
174,277.66930023203884,702.6264055400534,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
175,276.3186708544047,699.4568807304157,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
176,274.97422957396236,696.3015331821251,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
177,273.6359483542454,693.160299446985,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
178,272.3037992851282,690.0331163609042,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
179,270.9777545822585,686.9199210426237,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
180,269.6577865864913,683.820650892452,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
181,268.3438677633271,680.7352435910013,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
182,267.0359707023514,677.663637097934,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
183,265.7340681166769,674.6057696507123,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
184,264.4381328423886,671.5615797633534,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
185,263.14813783799104,668.531006225191,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
186,261.8640561838584,665.5139880996427,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
187,260.58586108168646,662.5104647229822,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
188,259.3135258539474,659.5203757031163,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
189,258.0470239433475,656.543660918369,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
190,256.7863289122861,653.5802605162709,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
191,255.531414442318,650.6301149123517,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
192,254.28225433361834,647.6931647889415,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
193,253.03882250444858,644.7693510939752,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
194,251.80109299062684,641.8586150398021,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
195,250.5690399449987,638.9608981020032,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
196,249.3426376369115,636.0761420182106,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
197,248.1218604516913,633.2042887869342,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
198,246.9066828901206,630.3452806663946,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
199,245.69707956792038,627.4990601733574,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
200,244.4930252152329,624.6655700819772,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
201,243.29449467610786,621.8447534226442,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
202,242.10146290798994,619.0365534808359,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
203,240.91390498120975,616.2409137959752,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
204,239.73179607847584,613.4577781602931,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
205,238.55511149437027,610.6870906176956,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
206,237.38382663484492,607.9287954626375,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
207,236.21791701672203,605.1828372389989,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
208,235.05735826719476,602.4491607389699,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
209,233.9021261233318,599.7277110019367,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
210,232.7521964315834,597.0184333133745,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
211,231.6075451472895,594.3212732037468,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
212,230.4681483341904,591.6361764474067,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
213,229.33398216393962,588.9630890615049,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
214,228.2050229156188,586.3019573049021,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
215,227.08124697525486,583.652727677087,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
216,225.9626308353388,581.0153469170982,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
217,224.84915109434803,578.3897620024505,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
218,223.74078445626938,575.775920148068,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
219,222.63750773012475,573.1737688052202,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
220,221.53929782949942,570.5832556604632,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
221,220.44613177207154,568.0043286345867,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
222,219.3579866791445,565.4369358815636,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
223,218.27483977518125,562.8810257875065,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
224,217.19666838734014,560.336546969628,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
225,216.1234499450137,557.8034482752053,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
226,215.05516197936888,555.2816787805496,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
227,213.99178212288953,552.7711877899811,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
228,212.933288108921,550.2719248348067,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
229,211.87965777121676,547.7838396723039,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
230,210.83086904348687,545.3068822847088,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
231,209.786899958949,542.8410028782084,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
232,208.7477286498805,540.3861518819377,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
233,207.7133333471737,537.9422799469806,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
234,206.6836923798922,535.5093379453764,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
235,205.65878417482958,533.08727696913,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
236,204.6385872560702,530.6760483292264,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
237,203.62308024455183,528.2756035546507,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
238,202.61224185762998,525.8858943914107,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
239,201.60605090864456,523.5068728015657,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
240,200.6044863064886,521.1384909622584,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
241,199.60752705517817,518.7807012647515,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
242,198.61515225342526,516.4334563134694,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
243,197.62734109421163,514.0967089250423,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
244,196.64407286436517,511.77041212735696,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
245,195.66532694413814,509.4545191586094,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
246,194.69108280678674,507.14898346636426,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
247,193.72132001815345,504.8537587066158,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
248,192.75601823625024,502.5687987428551,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
249,191.7951572108445,500.2940576451407,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
250,190.83871678304672,498.02948968917286,1e-06,1e-07,1e-07,0.001,False,8.951518015086217,57.41779651370939
