iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
47,626.5431613852035,1514.1360863633283,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
48,626.2476565573963,1513.5915274411564,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
49,625.9522597097691,1513.047148042675,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
50,625.6569708062854,1512.502948110553,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
51,625.3617898109195,1511.9589275874796,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
52,625.0667166876578,1511.4150864161604,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
53,624.7717514004981,1510.8714245393212,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
54,624.4768939134499,1510.3279418997035,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
55,624.182144190534,1509.7846384400682,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
56,623.8875021957826,1509.2415141031938,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
57,623.5929678932399,1508.6985688318764,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
58,623.2985412469616,1508.155802568931,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
59,623.0042222210144,1507.6132152571904,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
60,622.7100107794771,1507.0708068395045,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
61,622.4159068864396,1506.5285772587429,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
62,622.1219105060037,1505.9865264577911,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
63,621.8280216022823,1505.4446543795543,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
64,621.5342401394004,1504.9029609669547,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
65,621.2405660814937,1504.3614461629334,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
66,620.9469993927103,1503.820109910448,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
67,620.653540037209,1503.2789521524755,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
68,620.3601879791606,1502.7379728320107,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
69,620.0669431827472,1502.1971718920647,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
70,619.7738056121626,1501.6565492756688,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
71,619.4807752316117,1501.1161049258717,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
72,619.1878520053112,1500.5758387857381,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
73,618.8950358974892,1500.035750798353,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
74,618.6023268723852,1499.4958409068183,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
75,618.3097248942503,1498.9561090542538,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
76,618.017229927347,1498.4165551837973,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
77,617.7248419359491,1497.877179238605,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
78,617.4325608843424,1497.33798116185,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
79,617.1403867368234,1496.7989608967243,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
80,616.8483194577007,1496.2601183864374,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
81,616.5563590112938,1495.7214535742162,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
82,616.2645053619343,1495.1829664033057,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
83,615.9727584739646,1494.64465681697,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
84,615.681118311739,1494.1065247584888,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
85,615.389584839623,1493.568570171162,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
86,615.0981580219935,1493.0307929983055,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
87,614.8068378232391,1492.4931931832543,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
88,614.5156242077594,1491.9557706693604,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
89,614.2245171399659,1491.4185253999938,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
90,613.9335165842813,1490.8814573185434,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
91,613.6426225051395,1490.3445663684142,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
92,613.351834866986,1489.8078524930306,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
93,613.0611536342778,1489.271315635833,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
94,612.7705787714833,1488.7349557402817,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
95,612.4801102430823,1488.1987727498533,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
96,612.1897480135656,1487.6627666080435,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
97,611.8994920474358,1487.126937258364,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
98,611.6093423092071,1486.5912846443457,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
99,611.3192987634045,1486.0558087095371,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
100,611.0293613745648,1485.5205093975037,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
101,610.7395301072359,1484.9853866518306,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
102,610.4498049259773,1484.4504404161175,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
103,610.1601857953599,1483.9156706339852,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
104,609.8706726799658,1483.38107724907,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
105,609.5812655443883,1482.8466602050275,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
106,609.2919643532326,1482.31241944553,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
107,609.0027690711149,1481.7783549142673,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
108,608.7136796626625,1481.2444665549483,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
109,608.4246960925146,1480.7107543112977,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
110,608.1358183253217,1480.1772181270608,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
111,607.8470463257449,1479.6438579459975,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
112,607.5583800584576,1479.110673711887,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
113,607.269819488144,1478.5776653685261,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
114,606.9813645794998,1478.044832859729,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
115,606.6930152972319,1477.5121761293283,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
116,606.4047716060585,1476.9796951211729,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
117,606.1166334707093,1476.4473897791308,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
118,605.8286008559253,1475.9152600470868,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
119,605.5406737264587,1475.383305868944,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
120,605.2528520470731,1474.851527188623,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
121,604.9651357825431,1474.3199239500614,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
122,604.6775248976554,1473.7884960972149,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
123,604.3900193572072,1473.2572435740574,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
124,604.102619126007,1472.72616632458,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
125,603.8153241688753,1472.1952642927906,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
126,603.528134450643,1471.6645374227164,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
127,603.2410499361533,1471.1339856584007,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
128,602.9540705902598,1470.603608943906,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
129,602.6671963778276,1470.0734072233106,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
130,602.3804272637333,1469.5433804407119,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
131,602.0937632128647,1469.0135285402237,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
132,601.8072041901207,1468.4838514659784,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
133,601.5207501604116,1467.954349162126,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
134,601.234401088659,1467.425021572833,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
135,600.9481569397955,1466.895868642285,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
136,600.6620176787654,1466.3668903146831,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
137,600.375983270524,1465.8380865342488,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
138,600.0900536800377,1465.3094572452185,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
139,599.8042288722843,1464.7810023918478,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
140,599.5185088122529,1464.2527219184087,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
141,599.2328934649437,1463.7246157691923,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
142,598.9473827953683,1463.1966838885053,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
143,598.6619767685493,1462.6689262206737,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
144,598.3766753495206,1462.1413427100404,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
145,598.0914785033276,1461.613933300965,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
146,597.8063861950266,1461.086697937826,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
147,597.5213983896851,1460.5596365650188,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
148,597.2365150523822,1460.0327491269559,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
149,596.9517361482074,1459.5060355680678,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
150,596.6670616422625,1458.9794958328023,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
151,596.3824914996596,1458.4531298656252,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
152,596.0980256855225,1457.926937611019,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
153,595.8136641649859,1457.4009190134843,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
154,595.5294069031958,1456.8750740175387,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
155,595.2452538653096,1456.3494025677178,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
156,594.9612050164955,1455.823904608574,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
157,594.6772603219331,1455.298580084678,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
158,594.393419746813,1454.7734289406178,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
159,594.1096832563372,1454.2484511209975,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
160,593.826050815719,1453.72364657044,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
161,593.5425223901824,1453.1990152335861,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
162,593.259097944963,1452.6745570550931,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
163,592.9757774453071,1452.1502719796354,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
164,592.6925608564726,1451.6261599519057,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
165,592.4094481437284,1451.1022209166135,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
166,592.1264392723543,1450.578454818486,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
167,591.8435342076418,1450.0548616022684,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
168,591.5607329148929,1449.531441212722,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
169,591.2780353594213,1449.0081935946266,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
170,590.9954415065513,1448.4851186927785,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
171,590.712951321619,1447.9622164519928,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
172,590.4305647699707,1447.4394868171003,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
173,590.1482818169646,1446.91692973295,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
174,589.8661024279702,1446.394545144408,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
175,589.584026568367,1445.8723329963586,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
176,589.3020542035468,1445.3502932337024,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
177,589.0201852989118,1444.8284258013582,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
178,588.7384198198754,1444.306730644261,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
179,588.4567577318626,1443.7852077073646,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
180,588.1751990003087,1443.263856935639,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
181,587.8937435906607,1442.7426782740722,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
182,587.6123914683768,1442.2216716676687,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
183,587.3311425989255,1441.700837061452,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
184,587.0499969477871,1441.1801744004604,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
185,586.7689544804527,1440.6596836297522,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
186,586.4880151624249,1440.139364694401,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
187,586.2071789592164,1439.6192175394985,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
188,585.9264458363523,1439.0992421101541,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
189,585.6458157593673,1438.5794383514935,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
190,585.3652886938086,1438.0598062086601,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
191,585.0848646052332,1437.5403456268155,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
192,584.8045434592101,1437.0210565511366,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
193,584.5243252213189,1436.5019389268195,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
194,584.2442098571503,1435.982992699077,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
195,583.9641973323062,1435.464217813138,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
196,583.6842876123993,1434.9456142142508,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
197,583.4044806630535,1434.4271818476786,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
198,583.1247764499036,1433.9089206587037,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
199,582.8451749385958,1433.390830592624,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
200,582.565676094787,1432.8729115947572,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
201,582.2862798841451,1432.355163610435,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
202,582.006986272349,1431.837586585009,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
203,581.7277952250887,1431.3201804638459,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
204,581.4487067080656,1430.8029451923312,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
205,581.1697206869916,1430.2858807158668,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
206,580.8908371275896,1429.7689869798724,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
207,580.6120559955939,1429.2522639297842,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
208,580.3333772567494,1428.7357115110558,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
209,580.0548008768124,1428.2193296691582,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
210,579.7763268215496,1427.7031183495794,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
211,579.4979550567393,1427.1870774978252,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
212,579.2196855481704,1426.671207059417,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
213,578.9415182616433,1426.1555069798949,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
214,578.6634531629686,1425.6399772048155,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
215,578.3854902179685,1425.1246176797526,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
216,578.1076293924758,1424.6094283502975,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
217,577.8298706523346,1424.094409162058,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
218,577.5522139633998,1423.5795600606598,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
219,577.2746592915369,1423.0648809917443,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
220,576.997206602623,1422.5503719009723,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
221,576.7198558625461,1422.0360327340193,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
222,576.4426070372045,1421.5218634365801,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
223,576.1654600925082,1421.007863954365,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
224,575.8884149943777,1420.4940342331015,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
225,575.6114717087444,1419.9803742185356,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
226,575.334630201551,1419.4668838564291,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
227,575.057890438751,1418.9535630925604,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
228,574.7812523863086,1418.4404118727275,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
229,574.5047160101991,1417.9274301427422,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
230,574.2282812764088,1417.414617848436,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
231,573.951948150935,1416.9019749356557,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
232,573.6757165997855,1416.389501350266,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
233,573.3995865889792,1415.8771970381492,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
234,573.1235580845464,1415.365061945203,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
235,572.8476310525277,1414.853096017344,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
236,572.5718054589747,1414.3412992005044,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
237,572.2960812699503,1413.8296714406342,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
238,572.0204584515275,1413.3182126837,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
239,571.7449369697913,1412.8069228756858,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
240,571.4695167908365,1412.2958019625928,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
241,571.1941978807694,1411.7848498904382,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
242,570.9189802057073,1411.2740666052575,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
243,570.643863731778,1410.7634520531021,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
244,570.3688484251202,1410.253006180041,1e-07,1e-08,1e-07,0.001,False,142.24193507507647,1266.5045281773391
