iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
49,625.9848997765998,1506.4116412216626,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
50,625.6909325967657,1505.7351382423863,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
51,625.3970991315718,1505.0589379515932,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
52,625.1033993206515,1504.383040213785,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
53,624.8098331036648,1503.7074448935255,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
54,624.5164004202993,1503.0321518554383,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
55,624.2231012102695,1502.3571609642072,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
56,623.9299354133171,1501.6824720845782,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
57,623.6369029692108,1501.0080850813558,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
58,623.3440038177464,1500.333999819407,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
59,623.051237898747,1499.6602161636577,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
60,622.7586051520623,1498.9867339790949,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
61,622.4661055175696,1498.3135531307664,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
62,622.173738935173,1497.6406734837806,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
63,621.8815053448035,1496.9680949033052,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
64,621.5894046864192,1496.2958172545696,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
65,621.2974369000054,1495.6238404028622,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
66,621.0056019255742,1494.9521642135335,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
67,620.7138997031648,1494.2807885519917,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
68,620.4223301728431,1493.609713283708,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
69,620.1308932747022,1492.938938274213,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
70,619.8395889488622,1492.2684633890958,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
71,619.54841713547,1491.598288494008,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
72,619.2573777746994,1490.92841345466,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
73,618.9664708067512,1490.2588381368232,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
74,618.675696171853,1489.5895624063285,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
75,618.3850538102596,1488.9205861290668,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
76,618.0945436622521,1488.2519091709896,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
77,617.804165668139,1487.5835313981079,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
78,617.5139197682553,1486.9154526764935,1e-07,1e-07,1e-08,0.001,False,141.8610423879971,447.845894890075
