iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
0,637.8477821996446,1539.933918840273,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
1,634.8544247227105,1532.8803950826832,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
2,631.8749503460201,1525.859083761434,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
3,628.9092951089358,1518.869837707758,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
4,625.9573953444399,1511.9125104255004,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
5,623.0191876777892,1504.9869560880416,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
6,620.0946090251769,1498.0930295352407,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
7,617.1835965923975,1491.230586270385,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
8,614.286087873522,1484.3994824571591,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
9,611.4020206495755,1477.5995749166257,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
10,608.5313329872229,1470.8307211242204,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
11,605.6739632374604,1464.0927792067612,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
12,602.8298500343116,1457.3856079394702,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
13,599.9989322935318,1450.7090667430089,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
14,597.1811492113166,1444.063015680529,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
15,594.3764402630163,1437.4473154547352,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
16,591.5847452018578,1430.8618274049609,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
17,588.8060040576705,1424.306413504259,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
18,586.0401571356196,1417.7809363565034,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
19,583.287145014943,1411.2852591935084,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
20,580.5469085476972,1404.8192458721544,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
21,577.8193888575057,1398.3827608715337,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
22,575.1045273383158,1391.9756692901042,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
23,572.4022656531589,1385.5978368428598,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
24,569.7125457329176,1379.249129858511,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
25,567.0353097750991,1372.929415276679,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
26,564.3705002426125,1366.6385606451045,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
27,561.7180598625526,1360.3764341168678,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
28,559.0779316249904,1354.1429044476197,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
29,556.4500587817663,1347.9378409928286,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
30,553.8343848452924,1341.7611137050394,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
31,551.2308535873567,1335.612593131143,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
32,548.6394090379355,1329.4921504096576,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
33,546.05999548401,1323.3996572680285,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
34,543.4925574683886,1317.3349860199326,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
35,540.9370397885344,1311.2980095625996,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
36,538.3933874953984,1305.2886013741454,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
37,535.8615458922574,1299.3066355109154,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
38,533.3414605335581,1293.3519866048414,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
39,530.8330772237664,1287.4245298608118,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
40,528.3363420162206,1281.5241410540511,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
41,525.8512012119913,1275.6506965275137,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
42,523.377601358747,1269.804073189288,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
43,520.9154892496226,1263.9841485100135,1e-06,1e-07,1e-08,0.001,False,2.154760506329036,2.878955946170516
