iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
42,521.0216721793987,1322.4652623660274,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
43,518.4549904827439,1317.6475810165523,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
44,515.8978176737378,1312.845872178666,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
45,513.3501218012475,1308.0600846551129,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
46,510.81187101706485,1303.2901674103387,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
47,508.2830335755812,1298.5360695699833,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
48,505.763577833463,1293.7977404203762,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
49,503.2534722493283,1289.0751294080314,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
50,500.7526853834251,1284.3681861391453,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
51,498.2611858973094,1279.6768603790968,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
52,495.7789425535251,1275.0011020519457,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
53,493.3059242152852,1270.3408612399373,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
54,490.8420998461528,1265.6960881830057,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
55,488.3874385097245,1261.0667332782775,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
56,485.9419093693137,1256.4527470795808,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
57,483.50548168763555,1251.8540802969521,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
58,481.07812482649257,1247.270683796148,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
59,478.6598082464616,1242.7025085981547,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
60,476.2505015065811,1238.1495058787025,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
61,473.85017426403977,1233.6116269677805,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
62,471.4587962738667,1229.0888233491503,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
63,469.0763373886217,1224.5810466598673,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
64,466.7027675580865,1220.0882486897974,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
65,464.3380568289581,1215.610381381137,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
66,461.98217534454164,1211.1473968279372,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
67,459.63509334444495,1206.699247275627,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
68,457.2967811642743,1202.2658851205363,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
69,454.9672092353305,1197.8472629094254,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
70,452.64634808430645,1193.44333333901,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
71,450.3341683329851,1189.0540492554946,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
72,448.0306406979391,1184.679363654099,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
73,445.73573599023047,1180.3192296785946,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
74,443.44942511511243,1175.973600620836,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
75,441.1716790717308,1171.6424299202977,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
76,438.9024689528271,1167.32567116361,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
77,436.641765944443,1163.0232780840977,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
78,434.38954132562435,1158.73520456132,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
79,432.14576646812736,1154.4614046206111,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
80,429.9104128361259,1150.201832432624,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
81,427.6834519859178,1145.9564423128734,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
82,425.4648555656344,1141.7251887212813,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
83,423.25459531494977,1137.5080262617234,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
84,421.0526430647909,1133.3049096815796,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
85,418.8589707370493,1129.115793871281,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
86,416.6735503442925,1124.9406338638632,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
87,414.496353989478,1120.7793848345168,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
88,412.3273538656665,1116.6320021001432,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
89,410.16652225573716,1112.4984411189089,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
90,408.0138315321035,1108.3786574898015,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
91,405.8692541564297,1104.27260695219,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
92,403.73276267934796,1100.1802453853825,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
93,401.6043297401779,1096.1015288081871,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
94,399.48392806664464,1092.0364133784747,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
95,397.3715304746002,1087.9848553927425,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
96,395.26710986774344,1083.9468112856796,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
97,393.1706392373428,1079.9222376297314,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
98,391.08209166195894,1075.9110911346695,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
99,389.0014403071679,1071.913328647159,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
100,386.9286584252867,1067.9289071503297,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
101,384.86371935509777,1063.9577837633483,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
102,382.80659652157584,1059.9999157409904,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
103,380.75726343561473,1056.0552604732154,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
104,378.71569369375555,1052.1237754847423,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
105,376.6818609779154,1048.2054184346264,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
106,374.6557390551173,1044.3001471158382,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
107,372.6373017772206,1040.407919454843,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
108,370.62652308065213,1036.5286935111812,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
109,368.62337698613896,1032.662427477051,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
110,366.62783759844103,1028.8090796768934,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
111,364.63987910608535,1024.9686085669744,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
112,362.6594757811004,1021.1409727349735,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
113,360.6866019787521,1017.3261308995699,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
114,358.72123213728014,1013.5240419100326,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
115,356.7633407776349,1009.7346647458093,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
116,354.812902503216,1005.9579585161177,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
117,352.86989199961056,1002.19388245954,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
118,350.9342840343338,998.4423959436137,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
119,349.0060534565684,994.7034584644302,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
120,347.085175196907,990.9770296462284,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
121,345.17162426709353,987.2630692409948,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
122,343.2653757597665,983.5615371280601,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
123,341.3664048482027,979.8723933137017,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
124,339.4746867860618,976.1955979307436,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
125,337.59019690713154,972.5311112381601,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
126,335.71291062507424,968.878893620679,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
127,333.84280343317323,965.2389055883874,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
128,331.97985090408145,961.6111077763377,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
129,330.12402868956895,957.9954609441561,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
130,328.2753125202731,954.39192597565,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
131,326.43367820544813,950.8004638784199,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
132,324.59910163271655,947.2210357834699,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
133,322.77155876782024,943.6536029448196,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
134,320.95102565437344,940.0981267391187,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
135,319.1374784136158,936.5545686652624,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
136,317.33089324416625,933.0228903440066,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
137,315.5312464217781,929.5030535175857,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
138,313.7385142990942,925.9950200493313,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
139,311.9526733054038,922.4987519232915,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
140,310.1736999463991,919.014211243853,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
141,308.40157080393334,915.5413602353616,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
142,306.63626253577957,912.0801612417474,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
143,304.87775187538983,908.6305767261474,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
144,303.1260156316552,905.1925692705328,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
145,301.3810306886668,901.7661015753347,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
146,299.64277400547763,898.3511364590728,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
147,297.9112226158646,894.9476368579849,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
148,296.1863536280916,891.5555658256558,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
149,294.46814422467384,888.1748865326504,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
150,292.75657166214194,884.8055622661458,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
151,291.05161327080776,881.4475564295642,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
152,289.35324645453,878.1008325422098,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
153,287.6614486904813,874.7653542389029,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
154,285.9761975289159,871.441085269618,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
155,284.29747059293754,868.1279894991234,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
156,282.62524557826885,864.8260309066178,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
157,280.9595002530208,861.5351735853733,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
158,279.3002124574633,858.2553817423766,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
159,277.6473601037965,854.9866196979714,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
160,276.00092117592226,851.7288518855031,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
161,274.3608737292172,848.4820428509629,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
162,272.72719589030606,845.2461572526353,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
163,271.09986585683504,842.0211598607442,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
164,269.4788618972474,838.807015557102,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
165,267.86416235055844,835.6036893347588,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
166,266.2557456261318,832.4111462976534,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
167,264.6535902034562,829.2293516602651,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
168,263.0576746319231,826.0582707472654,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
169,261.4679775306051,822.8978689931732,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
170,259.8844775880345,819.7481119420092,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
171,258.3071535619834,816.6089652469522,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
172,256.73598427924367,813.4803946699958,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
173,255.17094863540808,810.3623660816062,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
174,253.61202559465235,807.254845460383,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
175,252.05919418951692,804.1577988927186,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
176,250.51243352069068,801.0711925724587,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
177,248.97172275679424,797.9949928005668,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
178,247.43704113416484,794.9291659847858,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
179,245.90836795664075,791.8736786393035,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
180,244.38568259534802,788.8284973844181,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
181,242.86896448848628,785.793588946205,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
182,241.35819314111586,782.7689201561839,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
183,239.85334812494614,779.7544579509881,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
184,238.3544090781235,776.7501693720344,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
185,236.86135570502063,773.7560215651932,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
186,235.37416777602647,770.7719817804611,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
187,233.8928251273363,767.7980173716335,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
188,232.4173076607433,764.8340957959778,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
189,230.94759534343024,761.8801846139096,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
190,229.4836682077615,758.9362514886675,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
191,228.02550635107679,756.002264185991,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
192,226.5730899354842,753.078190573798,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
193,225.12639918765515,750.1639986218627,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
194,223.68541439861912,747.2596564014978,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
195,222.25011592355932,744.3651320852333,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
196,220.82048418160917,741.4803939465002,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
197,219.39649965564917,738.605410359312,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
198,217.9781428921043,735.74014979795,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
199,216.5653945007425,732.8845808366468,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
200,215.15823515447354,730.0386721492736,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
201,213.7566455891482,727.2023925090261,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
202,212.36060660335872,724.375710788113,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
203,210.9700990582393,721.5585959574445,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
204,209.5851038772677,718.7510170863223,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
205,208.2056020460671,715.9529433421304,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
206,206.83157461220875,713.164343990027,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
207,205.46300268501508,710.3851883926366,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
208,204.0998674353639,707.615446009745,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
209,202.7421500954924,704.8550863979924,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
210,201.3898319588027,702.1040792105703,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
211,200.04289437966713,699.3623941969172,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
212,198.70131877323493,696.6300012024167,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
213,197.3650866152388,693.9068701680958,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
214,196.0341794418028,691.1929711303237,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
215,194.70857884925007,688.4882742205133,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
216,193.38826649391186,685.7927496648213,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
217,192.07322409193694,683.1063677838514,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
218,190.76343341910098,680.429098992357,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
219,189.45887631061788,677.760913798945,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
220,188.1595346609503,675.1017828057816,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
221,186.86539042362148,672.4516767082973,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
222,185.57642561102773,669.8105662948943,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
223,184.29262229425112,667.1784224466546,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
224,183.01396260287316,664.5552161370474,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
225,181.7404287247889,661.9409184316404,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
226,180.47200290602115,659.335500487809,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
227,179.2086674505362,656.7389335544482,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
228,177.95040472005954,654.1511889716849,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
229,176.69719713389216,651.5722381705909,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
230,175.44902716872753,649.0020526728978,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
231,174.28700606765815,646.4406040907105,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
232,173.13154705690562,643.8878641262247,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
233,171.9804524863901,641.3438045714424,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
234,170.83370777005715,638.8083973078909,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
235,169.6912983687591,636.2816143063397,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
236,168.55320979010693,633.7634276265215,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
237,167.4194275883215,631.2538094168517,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
238,166.28993736408643,628.7527319141493,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
239,165.16472476440057,626.2601674433598,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
240,164.04377548243139,623.776088417278,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
241,162.92707525736853,621.3004673362708,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
242,161.81460987427818,618.8332767880032,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
243,160.7063651639576,616.3744894471629,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
244,159.60232700279016,613.9240780751868,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
245,158.50248131260093,611.4820155199893,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
246,157.40681406051274,609.0482747156882,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
247,156.31531125880264,606.6228286823361,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
248,155.2279589647586,604.2056505256488,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
249,154.14474328053709,601.7967134367359,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
250,153.0656503530208,599.3959906918327,1e-06,1e-07,1e-06,0.001,False,66.40365546779408,449.5356018909248
