iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
165,129.98404196245215,337.07809430185074,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
166,129.85087115644467,333.07874894545824,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
167,129.71808431765484,329.12508554040505,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
168,129.58567814728357,325.21658269378844,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
169,129.45364938230955,321.3527249694529,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
170,129.32199479508844,317.5330028198934,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
171,129.1907111929561,313.7569125189388,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
172,129.05979541783637,310.0239560952043,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
173,128.92924434585362,306.3336412663052,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
174,128.79905488694925,302.6854813738224,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
175,128.66922398450282,299.0789953190134,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
176,128.53974861495738,295.5137074992548,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
177,128.41062578744902,291.98914774521637,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
178,128.28185254344066,288.50485125874934,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
179,128.15342595636002,285.0603585514879,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
180,128.02534313124147,281.6552153841505,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
181,127.89760120437225,278.28897270653835,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
182,127.77019734294254,274.96118659821553,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
183,127.64312874469935,271.6714182098716,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
184,127.51639263760458,268.41923370535346,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
185,127.38998627949685,265.20420420435886,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
186,127.26390695775706,262.02590572578634,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
187,127.13815198897784,258.88391913173325,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
188,127.01271871863678,255.77783007213264,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
189,126.88760452077324,252.70722893002593,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
190,126.76280679766879,249.6717107674586,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
191,126.63832297953155,246.67087527199553,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
192,126.51415052418362,243.70432670384847,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
193,126.3902869167526,240.77167384360814,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
194,126.2667296693661,237.87252994057283,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
195,126.14347632084996,235.0065126616702,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
196,126.02052443643,232.17324404095837,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
197,125.89787160743676,229.37235042971216,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
198,125.77551545101399,226.60346244707185,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
199,125.65345360983007,223.8662149312617,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
200,125.53168375179311,221.16024689136412,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
201,125.41020356976874,218.485201459647,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
202,125.28901078130171,215.84072584443288,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
203,125.16810312833998,213.22647128351113,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
204,125.04747837696253,210.6420929980785,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
205,124.92713431710979,208.087250147212,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
206,124.80706876231737,205.56160578285602,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
207,124.6872795494528,203.06482680532835,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
208,124.56776453845502,200.59658391933377,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
209,124.4485216120771,198.1565515904803,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
210,124.32954867563164,195.74440800229448,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
211,124.21084365673919,193.43107499701554,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
212,124.09240450507947,192.79612399508977,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
213,123.97422919214536,192.16679840236517,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
214,123.85631571099974,191.54303742681125,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
215,123.73866207603496,190.92478095536097,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
216,123.62126632273517,190.3119695462394,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
217,123.50412650744127,189.7045444213794,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
218,123.38724070711842,189.10244745892396,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
219,123.27060701912646,188.5056211858132,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
220,123.15422356099248,187.91400877045592,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
221,123.03808847018638,187.32755401548457,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
222,122.92219990389871,186.74620135059197,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
223,122.80655603882111,186.16989582545008,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
224,122.69115507092923,185.5985831027087,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
225,122.5759952152681,185.03220945107407,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
226,122.46107470573985,184.47072173846612,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
227,122.34639179489392,183.91406742525294,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
228,122.23194475371959,183.36219455756267,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
229,122.11773187144082,182.81505176067134,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
230,122.00375145531356,182.27258823246513,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
231,121.89000183042506,181.73475373697792,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
232,121.77648133949582,181.2014985980014,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
233,121.66318834268328,180.67277369276837,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
234,121.55012121738832,180.14853044570728,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
235,121.43727835806345,179.62872082226767,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
236,121.32465817602342,179.11329732281644,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
237,121.21225909925782,178.60221297660263,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
238,121.10007957224592,178.09542133579143,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
239,120.9881180557735,177.59287646956497,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
240,120.87637302675192,177.0945329582912,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
241,120.76484297803889,176.60034588775827,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
242,120.65352641826158,176.11027084347447,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
243,120.54242187164165,175.62426390503308,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
244,120.43152787782213,175.14228164054134,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
245,120.32084299169641,174.66428110111192,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
246,120.2103657832389,174.19021981541792,1e-06,1e-07,1e-08,0.01,False,0.9576383962901105,3.74253610413545
