iter,res_primal,res_dual,alpha,alpha_mu,alpha_lambda,rho,convergio,res_eq_final,res_dual_final
0,637.8477821996446,1539.933918840273,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
1,634.8514623079044,1534.3969415083507,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
2,631.8660906575445,1528.8782399497868,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
3,628.891630666824,1523.3777556961068,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
4,625.9280458715544,1517.8954304633385,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
5,622.9752999247303,1512.4312061514345,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
6,620.0333565961577,1506.9850248436971,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
7,617.1021797720861,1501.5568288061997,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
8,614.1817334548404,1496.1465604872167,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
9,611.2719817624547,1490.7541625166516,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
10,608.3728889283065,1485.379577705467,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
11,605.4844193007527,1480.0227490451173,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
12,602.6065373427665,1474.6836197069824,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
13,599.7392076315751,1469.3621330418048,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
14,596.8823948582992,1464.0582325791252,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
15,594.0360638275935,1458.7718620267228,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
16,591.2001794572873,1453.5029652700582,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
17,588.3747067780279,1448.2514863717124,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
18,585.559610932924,1443.017369570835,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
19,582.7548571771899,1437.8005592825896,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
20,579.9604108777924,1432.6010000975996,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
21,577.176237513097,1427.418636781402,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
22,574.4023026725164,1422.2534142738953,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
23,571.6385720561597,1417.1052776887943,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
24,568.8850114744821,1411.974172313086,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
25,566.1415868479378,1406.8600436064846,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
26,563.4082642066305,1401.76283720089,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
27,560.6850096899686,1396.6824988998487,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
28,557.9717895463191,1391.6189746780155,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
29,555.2685701326636,1386.5722106806163,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
30,552.575317914255,1381.5421532229127,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
31,549.8919994642756,1376.5287487896705,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
32,547.2185814634956,1371.5319440346268,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
33,544.555030699934,1366.5516857799605,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
34,541.9013140685191,1361.5879210157627,1e-06,1e-08,1e-06,0.001,False,66.40365674914231,449.5355735807095
